"Incident Counts, Trend"
"All Districts"

"",,,"Year",,,,
"Hartford School District","=""0640011""","Personally Threatening Behavior",625,930,593,505,509
"Hartford School District","=""0640011""","Theft Related Behaviors",139,161,173,159,123
"Hartford School District","=""0640011""","Physical and Verbal Confrontation",529,1043,926,938,937
"Hartford School District","=""0640011""","Fighting and Battery",2749,2561,2640,2279,2041
"Hartford School District","=""0640011""","Property Damage",231,173,167,177,91
"Hartford School District","=""0640011""","Weapons",183,122,97,109,115
"Hartford School District","=""0640011""","Drugs, Alcohol, Tobacco",104,102,97,128,99
"Hartland School District","=""0650011""","Violent Crimes Against Persons",0,0,0,0,0
"Hartland School District","=""0650011""","School Policy Violations",0,0,8,"*","*"
"Hartland School District","=""0650011""","Sexually Related Behavior",0,0,0,0,0
"Hartland School District","=""0650011""","Personally Threatening Behavior","*","*","*","*","*"
"Hartland School District","=""0650011""","Theft Related Behaviors",0,0,0,0,0
"Hartland School District","=""0650011""","Physical and Verbal Confrontation",0,0,0,0,"*"
"Hartland School District","=""0650011""","Fighting and Battery",0,"*",0,0,0
"Hartland School District","=""0650011""","Property Damage",0,0,0,0,0
"Hartland School District","=""0650011""","Weapons",0,0,0,0,0
"Hartland School District","=""0650011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Hebron School District","=""0670011""","Violent Crimes Against Persons",0,0,0,0,0
"Hebron School District","=""0670011""","School Policy Violations",0,0,0,"*","*"
"Hebron School District","=""0670011""","Sexually Related Behavior",0,0,0,0,0
"Hebron School District","=""0670011""","Personally Threatening Behavior",12,"*","*","*","*"
"Hebron School District","=""0670011""","Theft Related Behaviors",0,0,0,0,0
"Hebron School District","=""0670011""","Physical and Verbal Confrontation","*","*","*","*","*"
"Hebron School District","=""0670011""","Fighting and Battery","*",0,0,"*","*"
"Hebron School District","=""0670011""","Property Damage",0,0,0,0,0
"Hebron School District","=""0670011""","Weapons",0,"*",0,0,"*"
"Hebron School District","=""0670011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Highville Charter School District","=""2860013""","Violent Crimes Against Persons",0,0,0,"*","*"
"Highville Charter School District","=""2860013""","School Policy Violations",10,"*","*",7,89
"Highville Charter School District","=""2860013""","Sexually Related Behavior",0,"*",0,0,"*"
"Highville Charter School District","=""2860013""","Personally Threatening Behavior",0,"*","*",0,18
"Highville Charter School District","=""2860013""","Theft Related Behaviors",0,0,"*",0,"*"
"Highville Charter School District","=""2860013""","Physical and Verbal Confrontation","*",0,"*",10,82
"Highville Charter School District","=""2860013""","Fighting and Battery","*","*",11,12,64
"Highville Charter School District","=""2860013""","Property Damage",0,0,"*",0,"*"
"Highville Charter School District","=""2860013""","Weapons",0,0,0,0,"*"
"Highville Charter School District","=""2860013""","Drugs, Alcohol, Tobacco",0,0,0,0,"*"
"Integrated Day Charter School District","=""2640013""","Violent Crimes Against Persons",0,0,0,0,0
"Integrated Day Charter School District","=""2640013""","School Policy Violations",10,"*",21,"*",9
"Integrated Day Charter School District","=""2640013""","Sexually Related Behavior",0,0,0,0,0
"Integrated Day Charter School District","=""2640013""","Personally Threatening Behavior",7,"*","*",0,"*"
"Integrated Day Charter School District","=""2640013""","Theft Related Behaviors",0,0,0,0,"*"
"Integrated Day Charter School District","=""2640013""","Physical and Verbal Confrontation","*","*","*",0,"*"
"Integrated Day Charter School District","=""2640013""","Fighting and Battery",10,9,"*",0,"*"
"Integrated Day Charter School District","=""2640013""","Property Damage",0,0,0,0,0
"Integrated Day Charter School District","=""2640013""","Weapons","*",0,0,0,"*"
"Integrated Day Charter School District","=""2640013""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Interdistrict School for Arts and Comm District","=""2650013""","Violent Crimes Against Persons","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","School Policy Violations",70,22,37,45,37
"Interdistrict School for Arts and Comm District","=""2650013""","Sexually Related Behavior","*","*",0,"*",6
"Interdistrict School for Arts and Comm District","=""2650013""","Personally Threatening Behavior",51,12,"*",21,"*"
"Interdistrict School for Arts and Comm District","=""2650013""","Theft Related Behaviors","*","*",0,"*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Physical and Verbal Confrontation",11,"*","*",19,7
"Interdistrict School for Arts and Comm District","=""2650013""","Fighting and Battery",31,15,16,20,21
"Interdistrict School for Arts and Comm District","=""2650013""","Property Damage","*","*",0,0,0
"Interdistrict School for Arts and Comm District","=""2650013""","Weapons","*",0,"*","*",0
"Interdistrict School for Arts and Comm District","=""2650013""","Drugs, Alcohol, Tobacco","*",0,0,0,0
"Jumoke Academy District","=""2610013""","Violent Crimes Against Persons",0,0,0,0,"*"
"Jumoke Academy District","=""2610013""","School Policy Violations",25,49,71,105,64
"Jumoke Academy District","=""2610013""","Sexually Related Behavior",0,0,"*",0,0
"Jumoke Academy District","=""2610013""","Personally Threatening Behavior",0,8,13,"*","*"
"Jumoke Academy District","=""2610013""","Theft Related Behaviors",0,"*","*","*","*"
"Jumoke Academy District","=""2610013""","Physical and Verbal Confrontation","*","*",8,7,12
"Jumoke Academy District","=""2610013""","Fighting and Battery",0,20,59,51,52
"Jumoke Academy District","=""2610013""","Property Damage",0,0,"*","*","*"
"Jumoke Academy District","=""2610013""","Weapons",0,0,0,"*",0
"Jumoke Academy District","=""2610013""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Kent School District","=""0680011""","Violent Crimes Against Persons",0,0,0,0,0
"Kent School District","=""0680011""","School Policy Violations",0,0,0,0,"*"
"Kent School District","=""0680011""","Sexually Related Behavior",0,0,0,0,0
"Kent School District","=""0680011""","Personally Threatening Behavior",0,0,0,0,0
"Kent School District","=""0680011""","Theft Related Behaviors",0,0,0,0,0
"Kent School District","=""0680011""","Physical and Verbal Confrontation",0,0,0,0,0
"Kent School District","=""0680011""","Fighting and Battery",0,0,0,0,0
"Kent School District","=""0680011""","Property Damage",0,0,0,0,0
"Kent School District","=""0680011""","Weapons",0,0,0,0,0
"Kent School District","=""0680011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Killingly School District","=""0690011""","Violent Crimes Against Persons",0,"*","*",16,"*"
"Killingly School District","=""0690011""","School Policy Violations",371,569,391,335,292
"Killingly School District","=""0690011""","Sexually Related Behavior",12,12,12,17,19
"Killingly School District","=""0690011""","Personally Threatening Behavior",67,53,36,33,27
"Killingly School District","=""0690011""","Theft Related Behaviors","*",19,12,10,"*"
"Killingly School District","=""0690011""","Physical and Verbal Confrontation",130,149,86,52,55
"Killingly School District","=""0690011""","Fighting and Battery",14,12,18,22,14
"Killingly School District","=""0690011""","Property Damage","*",15,11,9,"*"
"Killingly School District","=""0690011""","Weapons","*",6,8,"*","*"
"Killingly School District","=""0690011""","Drugs, Alcohol, Tobacco",26,46,53,27,12
"Learn","=""2450014""","Violent Crimes Against Persons","*",0,"*","*","*"
"Learn","=""2450014""","School Policy Violations",80,205,103,63,102
"Learn","=""2450014""","Sexually Related Behavior","*","*","*",7,"*"
"Learn","=""2450014""","Personally Threatening Behavior",14,11,23,20,23
"Learn","=""2450014""","Theft Related Behaviors","*","*","*",7,"*"
"Learn","=""2450014""","Physical and Verbal Confrontation",6,18,6,20,31
"Learn","=""2450014""","Fighting and Battery",50,71,68,55,79
"Learn","=""2450014""","Property Damage","*",0,0,0,"*"
"Learn","=""2450014""","Weapons","*","*","*",6,"*"
"Learn","=""2450014""","Drugs, Alcohol, Tobacco","*",7,"*",9,21
"Lebanon School District","=""0710011""","Violent Crimes Against Persons","*",0,0,0,0
"Lebanon School District","=""0710011""","School Policy Violations",35,33,15,19,30
"Lebanon School District","=""0710011""","Sexually Related Behavior","*","*","*",0,"*"
"Lebanon School District","=""0710011""","Personally Threatening Behavior",11,"*","*","*",0
"Lebanon School District","=""0710011""","Theft Related Behaviors",7,"*",0,"*",0
"Lebanon School District","=""0710011""","Physical and Verbal Confrontation",9,6,0,"*","*"
"Lebanon School District","=""0710011""","Fighting and Battery",23,15,"*",7,"*"
"Lebanon School District","=""0710011""","Property Damage","*","*","*",0,"*"
"Lebanon School District","=""0710011""","Weapons","*","*","*","*","*"
"Lebanon School District","=""0710011""","Drugs, Alcohol, Tobacco","*","*",0,12,8
"Ledyard School District","=""0720011""","Violent Crimes Against Persons","*","*","*",6,"*"
"Ledyard School District","=""0720011""","School Policy Violations",82,54,81,97,80
"Ledyard School District","=""0720011""","Sexually Related Behavior",6,"*","*",11,6
"Ledyard School District","=""0720011""","Personally Threatening Behavior",41,26,21,15,27
"Ledyard School District","=""0720011""","Theft Related Behaviors",10,"*",10,"*",10
"Ledyard School District","=""0720011""","Physical and Verbal Confrontation",15,30,23,36,26
"Ledyard School District","=""0720011""","Fighting and Battery",17,26,37,37,29
"Ledyard School District","=""0720011""","Property Damage","*","*","*","*","*"
"Ledyard School District","=""0720011""","Weapons",0,0,"*","*","*"
"Ledyard School District","=""0720011""","Drugs, Alcohol, Tobacco",25,14,12,12,8
"Lisbon School District","=""0730011""","Violent Crimes Against Persons",0,0,0,0,0
"Lisbon School District","=""0730011""","School Policy Violations",13,15,0,"*","*"
"Lisbon School District","=""0730011""","Sexually Related Behavior","*","*",0,0,0
"Lisbon School District","=""0730011""","Personally Threatening Behavior",0,"*","*","*","*"
"Lisbon School District","=""0730011""","Theft Related Behaviors","*","*",0,0,0
"Lisbon School District","=""0730011""","Physical and Verbal Confrontation","*",0,0,0,"*"
"Lisbon School District","=""0730011""","Fighting and Battery",9,"*","*",7,"*"
"Lisbon School District","=""0730011""","Property Damage","*",0,0,0,0
"Lisbon School District","=""0730011""","Weapons","*","*",0,0,0
"Lisbon School District","=""0730011""","Drugs, Alcohol, Tobacco","*",0,0,0,0
"Litchfield School District","=""0740011""","Violent Crimes Against Persons",0,0,0,"*","*"
"Litchfield School District","=""0740011""","School Policy Violations",81,45,32,48,35
"Litchfield School District","=""0740011""","Sexually Related Behavior","*","*",0,"*","*"
"Litchfield School District","=""0740011""","Personally Threatening Behavior","*",16,"*",14,16
"Litchfield School District","=""0740011""","Theft Related Behaviors",0,0,"*",0,"*"
"Litchfield School District","=""0740011""","Physical and Verbal Confrontation","*","*","*",11,11
"Litchfield School District","=""0740011""","Fighting and Battery",10,"*","*",9,8
"Litchfield School District","=""0740011""","Property Damage","*","*",0,6,"*"
"Litchfield School District","=""0740011""","Weapons",0,0,"*","*","*"
"Litchfield School District","=""0740011""","Drugs, Alcohol, Tobacco","*",7,14,"*",8
"Madison School District","=""0760011""","Violent Crimes Against Persons","*",0,0,0,"*"
"Madison School District","=""0760011""","School Policy Violations",105,100,65,75,45
"Madison School District","=""0760011""","Sexually Related Behavior","*",0,0,"*",0
"Madison School District","=""0760011""","Personally Threatening Behavior",21,"*","*","*",11
"Madison School District","=""0760011""","Theft Related Behaviors","*","*","*","*",0
"Madison School District","=""0760011""","Physical and Verbal Confrontation",22,19,6,15,8
"Madison School District","=""0760011""","Fighting and Battery",6,"*","*",8,"*"
"Madison School District","=""0760011""","Property Damage","*","*",0,"*","*"
"Madison School District","=""0760011""","Weapons","*","*","*","*",0
"Madison School District","=""0760011""","Drugs, Alcohol, Tobacco",14,50,8,15,13
"Manchester School District","=""0770011""","Violent Crimes Against Persons",18,17,55,21,10
"Manchester School District","=""0770011""","School Policy Violations",1221,981,824,658,736
"Manchester School District","=""0770011""","Sexually Related Behavior",9,11,27,12,15
"Manchester School District","=""0770011""","Personally Threatening Behavior",177,166,174,147,251
"Manchester School District","=""0770011""","Theft Related Behaviors",26,20,25,23,39
"Manchester School District","=""0770011""","Physical and Verbal Confrontation",259,317,344,265,405
"Manchester School District","=""0770011""","Fighting and Battery",50,53,73,113,170
"Manchester School District","=""0770011""","Property Damage",15,17,36,13,45
"Manchester School District","=""0770011""","Weapons",12,20,22,12,16
"Manchester School District","=""0770011""","Drugs, Alcohol, Tobacco",38,43,23,27,30
"Mansfield School District","=""0780011""","Violent Crimes Against Persons",0,0,0,0,0
"Mansfield School District","=""0780011""","School Policy Violations",17,16,17,32,42
"Mansfield School District","=""0780011""","Sexually Related Behavior",0,0,0,"*",0
"Mansfield School District","=""0780011""","Personally Threatening Behavior",6,"*","*","*","*"
"Mansfield School District","=""0780011""","Theft Related Behaviors","*","*",0,"*","*"
"Mansfield School District","=""0780011""","Physical and Verbal Confrontation",0,"*","*","*",0
"Mansfield School District","=""0780011""","Fighting and Battery","*",6,6,"*",0
"Mansfield School District","=""0780011""","Property Damage","*",0,0,0,0
"Mansfield School District","=""0780011""","Weapons",0,"*","*","*","*"
"Mansfield School District","=""0780011""","Drugs, Alcohol, Tobacco","*","*",0,0,0
"Marlborough School District","=""0790011""","Violent Crimes Against Persons",0,0,0,0,0
"Marlborough School District","=""0790011""","School Policy Violations",9,6,0,"*","*"
"Marlborough School District","=""0790011""","Sexually Related Behavior",0,0,"*",0,0
"Marlborough School District","=""0790011""","Personally Threatening Behavior",0,"*",0,"*","*"
"Marlborough School District","=""0790011""","Theft Related Behaviors",0,0,0,0,0
"Marlborough School District","=""0790011""","Physical and Verbal Confrontation",0,0,0,0,"*"
"Marlborough School District","=""0790011""","Fighting and Battery",0,"*","*",0,0
"Marlborough School District","=""0790011""","Property Damage",0,0,0,0,0
"Marlborough School District","=""0790011""","Weapons",0,0,0,0,0
"Marlborough School District","=""0790011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Meriden School District","=""0800011""","Violent Crimes Against Persons",6,"*","*","*","*"
"Meriden School District","=""0800011""","School Policy Violations",3316,2622,1813,1607,874
"Meriden School District","=""0800011""","Sexually Related Behavior",24,27,22,13,9
"Meriden School District","=""0800011""","Personally Threatening Behavior",230,205,85,120,77
"Meriden School District","=""0800011""","Theft Related Behaviors",43,44,43,36,26
"Meriden School District","=""0800011""","Physical and Verbal Confrontation",403,360,216,162,157
"Meriden School District","=""0800011""","Fighting and Battery",12,23,50,48,60
"Meriden School District","=""0800011""","Property Damage",30,41,16,15,11
"Meriden School District","=""0800011""","Weapons",41,26,31,38,19
"Meriden School District","=""0800011""","Drugs, Alcohol, Tobacco",40,59,36,56,47
"Middletown School District","=""0830011""","Violent Crimes Against Persons",11,"*",10,8,"*"
"Middletown School District","=""0830011""","School Policy Violations",488,538,326,404,505
"Middletown School District","=""0830011""","Sexually Related Behavior","*","*","*",6,13
"Middletown School District","=""0830011""","Personally Threatening Behavior",68,94,68,53,78
"Middletown School District","=""0830011""","Theft Related Behaviors",20,26,16,24,17
"Middletown School District","=""0830011""","Physical and Verbal Confrontation",88,139,110,149,170
"Middletown School District","=""0830011""","Fighting and Battery",147,179,125,122,97
"Middletown School District","=""0830011""","Property Damage",8,13,11,"*","*"
"Middletown School District","=""0830011""","Weapons",6,17,17,11,14
"Middletown School District","=""0830011""","Drugs, Alcohol, Tobacco",14,17,12,21,14
"Milford School District","=""0840011""","Violent Crimes Against Persons","*","*","*","*","*"
"Milford School District","=""0840011""","School Policy Violations",610,676,565,558,663
"Milford School District","=""0840011""","Sexually Related Behavior",16,13,7,12,17
"Milford School District","=""0840011""","Personally Threatening Behavior",44,57,40,43,57
"Milford School District","=""0840011""","Theft Related Behaviors","*",9,8,"*",10
"Milford School District","=""0840011""","Physical and Verbal Confrontation",27,45,43,44,32
"Milford School District","=""0840011""","Fighting and Battery",66,47,33,33,32
"Milford School District","=""0840011""","Property Damage",8,7,11,7,13
"Milford School District","=""0840011""","Weapons","*",11,7,0,"*"
"Milford School District","=""0840011""","Drugs, Alcohol, Tobacco",19,38,33,36,29
"Monroe School District","=""0850011""","Violent Crimes Against Persons",0,0,0,0,0
"Monroe School District","=""0850011""","School Policy Violations",34,34,53,44,38
"Monroe School District","=""0850011""","Sexually Related Behavior","*","*",0,"*","*"
"Monroe School District","=""0850011""","Personally Threatening Behavior","*","*","*","*",12
"Monroe School District","=""0850011""","Theft Related Behaviors","*","*","*","*",0
"Monroe School District","=""0850011""","Physical and Verbal Confrontation",11,"*","*",6,12
"Monroe School District","=""0850011""","Fighting and Battery",10,12,"*","*",10
"Monroe School District","=""0850011""","Property Damage","*","*","*",0,0
"Monroe School District","=""0850011""","Weapons","*","*","*","*","*"
"Monroe School District","=""0850011""","Drugs, Alcohol, Tobacco",6,17,11,16,11
"Montville School District","=""0860011""","Violent Crimes Against Persons","*","*","*","*",0
"Montville School District","=""0860011""","School Policy Violations",766,215,99,83,79
"Montville School District","=""0860011""","Sexually Related Behavior","*","*","*",0,"*"
"Montville School District","=""0860011""","Personally Threatening Behavior",59,37,35,24,31
"Montville School District","=""0860011""","Theft Related Behaviors","*","*","*","*","*"
"Montville School District","=""0860011""","Physical and Verbal Confrontation",47,26,25,26,24
"Montville School District","=""0860011""","Fighting and Battery",83,42,32,43,30
"Montville School District","=""0860011""","Property Damage",9,"*","*","*","*"
"Montville School District","=""0860011""","Weapons","*","*",9,"*",0
"Montville School District","=""0860011""","Drugs, Alcohol, Tobacco",29,"*","*",12,10
"Naugatuck School District","=""0880011""","Violent Crimes Against Persons",7,"*",16,"*",8
"Naugatuck School District","=""0880011""","School Policy Violations",920,436,487,434,371
"Naugatuck School District","=""0880011""","Sexually Related Behavior","*",11,10,8,"*"
"Naugatuck School District","=""0880011""","Personally Threatening Behavior",83,52,69,50,58
"Naugatuck School District","=""0880011""","Theft Related Behaviors",20,19,10,20,22
"Naugatuck School District","=""0880011""","Physical and Verbal Confrontation",108,97,103,95,81
"Naugatuck School District","=""0880011""","Fighting and Battery",110,111,80,84,85
"Naugatuck School District","=""0880011""","Property Damage",12,9,10,"*","*"
"Naugatuck School District","=""0880011""","Weapons",13,12,8,"*","*"
"Naugatuck School District","=""0880011""","Drugs, Alcohol, Tobacco",40,18,71,68,28
"New Beginnings Inc., Family Academy District","=""2800013""","Violent Crimes Against Persons",0,0,"*",0,0
"New Beginnings Inc., Family Academy District","=""2800013""","School Policy Violations",33,40,76,32,7
"New Beginnings Inc., Family Academy District","=""2800013""","Sexually Related Behavior",0,0,0,0,0
"New Beginnings Inc., Family Academy District","=""2800013""","Personally Threatening Behavior","*",14,20,0,"*"
"New Beginnings Inc., Family Academy District","=""2800013""","Theft Related Behaviors",6,"*",9,"*",0
"New Beginnings Inc., Family Academy District","=""2800013""","Physical and Verbal Confrontation",20,30,25,21,42
"New Beginnings Inc., Family Academy District","=""2800013""","Fighting and Battery",28,64,76,48,64
"New Beginnings Inc., Family Academy District","=""2800013""","Property Damage","*","*",0,"*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Weapons",0,0,0,0,0
"New Beginnings Inc., Family Academy District","=""2800013""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"New Britain School District","=""0890011""","Violent Crimes Against Persons",21,23,14,"*","*"
"New Britain School District","=""0890011""","School Policy Violations",3772,6148,4893,3428,2967
"New Britain School District","=""0890011""","Sexually Related Behavior",67,56,41,45,27
"New Britain School District","=""0890011""","Personally Threatening Behavior",318,323,335,291,226
"New Britain School District","=""0890011""","Theft Related Behaviors",98,128,81,60,77
"New Britain School District","=""0890011""","Physical and Verbal Confrontation",1099,1052,872,842,885
"New Britain School District","=""0890011""","Fighting and Battery",704,653,607,531,577
"New Britain School District","=""0890011""","Property Damage",69,55,60,60,47
"New Britain School District","=""0890011""","Weapons",41,49,44,34,43
"New Britain School District","=""0890011""","Drugs, Alcohol, Tobacco",34,46,66,40,37
"New Canaan School District","=""0900011""","Violent Crimes Against Persons","*",0,0,"*","*"
"New Canaan School District","=""0900011""","School Policy Violations",9,0,"*","*","*"
"New Canaan School District","=""0900011""","Sexually Related Behavior","*",0,0,"*",0
"New Canaan School District","=""0900011""","Personally Threatening Behavior",20,0,8,"*","*"
"New Canaan School District","=""0900011""","Theft Related Behaviors",6,0,"*",0,"*"
"New Canaan School District","=""0900011""","Physical and Verbal Confrontation","*",0,"*","*","*"
"New Canaan School District","=""0900011""","Fighting and Battery","*",0,"*","*","*"
"New Canaan School District","=""0900011""","Property Damage",0,0,0,0,"*"
"New Canaan School District","=""0900011""","Weapons",0,0,"*","*",0
"New Canaan School District","=""0900011""","Drugs, Alcohol, Tobacco",7,0,10,9,17
"New Fairfield School District","=""0910011""","Violent Crimes Against Persons","*",0,0,0,0
"New Fairfield School District","=""0910011""","School Policy Violations",195,206,164,160,108
"New Fairfield School District","=""0910011""","Sexually Related Behavior","*","*",0,"*",0
"New Fairfield School District","=""0910011""","Personally Threatening Behavior",18,28,6,"*","*"
"New Fairfield School District","=""0910011""","Theft Related Behaviors",11,6,6,"*","*"
"New Fairfield School District","=""0910011""","Physical and Verbal Confrontation",24,33,50,37,17
"New Fairfield School District","=""0910011""","Fighting and Battery",25,18,13,8,9
"New Fairfield School District","=""0910011""","Property Damage",9,"*","*","*",0
"New Fairfield School District","=""0910011""","Weapons","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Drugs, Alcohol, Tobacco",40,36,12,11,8
"New Hartford School District","=""0920011""","Violent Crimes Against Persons",0,0,0,"*",0
"New Hartford School District","=""0920011""","School Policy Violations",0,7,"*","*","*"
"New Hartford School District","=""0920011""","Sexually Related Behavior",0,0,"*",0,0
"New Hartford School District","=""0920011""","Personally Threatening Behavior",0,0,"*","*",0
"New Hartford School District","=""0920011""","Theft Related Behaviors",0,"*",0,0,0
"New Hartford School District","=""0920011""","Physical and Verbal Confrontation",0,"*","*","*",0
"New Hartford School District","=""0920011""","Fighting and Battery","*",0,9,"*","*"
"New Hartford School District","=""0920011""","Property Damage",0,0,0,0,0
"New Hartford School District","=""0920011""","Weapons","*",0,"*",0,0
"New Hartford School District","=""0920011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"New Haven School District","=""0930011""","Violent Crimes Against Persons",21,14,18,23,17
"New Haven School District","=""0930011""","School Policy Violations",1774,1121,1022,1093,995
"New Haven School District","=""0930011""","Sexually Related Behavior",76,66,71,70,77
"New Haven School District","=""0930011""","Personally Threatening Behavior",315,180,257,311,285
"New Haven School District","=""0930011""","Theft Related Behaviors",78,51,57,64,51
"New Haven School District","=""0930011""","Physical and Verbal Confrontation",543,441,436,621,657
"New Haven School District","=""0930011""","Fighting and Battery",1063,789,797,1364,1201
"New Haven School District","=""0930011""","Property Damage",35,19,24,24,21
"New Haven School District","=""0930011""","Weapons",46,52,65,63,34
"New Haven School District","=""0930011""","Drugs, Alcohol, Tobacco",38,29,46,61,38
"New London School District","=""0950011""","Violent Crimes Against Persons",8,12,6,"*","*"
"New London School District","=""0950011""","School Policy Violations",1043,1134,1143,1259,677
"New London School District","=""0950011""","Sexually Related Behavior",16,9,16,20,33
"New London School District","=""0950011""","Personally Threatening Behavior",107,123,92,120,44
"New London School District","=""0950011""","Theft Related Behaviors",15,29,32,28,48
"New London School District","=""0950011""","Physical and Verbal Confrontation",261,310,255,433,446
"New London School District","=""0950011""","Fighting and Battery",90,188,197,127,293
"New London School District","=""0950011""","Property Damage",7,15,7,27,26
"New London School District","=""0950011""","Weapons",25,"*","*",20,12
"New London School District","=""0950011""","Drugs, Alcohol, Tobacco",15,9,12,22,24
"New Milford School District","=""0960011""","Violent Crimes Against Persons","*",0,0,0,"*"
"New Milford School District","=""0960011""","School Policy Violations",601,833,659,686,448
"New Milford School District","=""0960011""","Sexually Related Behavior",12,17,7,10,11
"New Milford School District","=""0960011""","Personally Threatening Behavior",48,34,42,51,47
"New Milford School District","=""0960011""","Theft Related Behaviors",11,15,7,13,7
"New Milford School District","=""0960011""","Physical and Verbal Confrontation",19,20,34,22,35
"New Milford School District","=""0960011""","Fighting and Battery",40,34,47,49,42
"New Milford School District","=""0960011""","Property Damage","*",16,"*",9,9
"New Milford School District","=""0960011""","Weapons",9,"*","*",7,"*"
"New Milford School District","=""0960011""","Drugs, Alcohol, Tobacco",18,28,32,41,17
"Newington School District","=""0940011""","Violent Crimes Against Persons","*","*","*",0,"*"
"Newington School District","=""0940011""","School Policy Violations",571,573,497,340,307
"Newington School District","=""0940011""","Sexually Related Behavior",13,"*",17,6,"*"
"Newington School District","=""0940011""","Personally Threatening Behavior",43,40,47,28,26
"Newington School District","=""0940011""","Theft Related Behaviors",23,17,24,18,8
"Newington School District","=""0940011""","Physical and Verbal Confrontation",37,30,23,15,16
"Newington School District","=""0940011""","Fighting and Battery",66,54,68,38,48
"Newington School District","=""0940011""","Property Damage",10,10,6,"*","*"
"Newington School District","=""0940011""","Weapons",6,"*","*","*",6
"Newington School District","=""0940011""","Drugs, Alcohol, Tobacco",8,6,12,11,20
"Newtown School District","=""0970011""","Violent Crimes Against Persons","*","*",0,"*",0
"Newtown School District","=""0970011""","School Policy Violations",95,77,65,112,99
"Newtown School District","=""0970011""","Sexually Related Behavior","*","*",8,"*",7
"Newtown School District","=""0970011""","Personally Threatening Behavior",13,20,26,14,14
"Newtown School District","=""0970011""","Theft Related Behaviors",7,"*",7,7,"*"
"Newtown School District","=""0970011""","Physical and Verbal Confrontation",9,24,27,13,23
"Newtown School District","=""0970011""","Fighting and Battery",24,34,34,25,23
"Newtown School District","=""0970011""","Property Damage","*","*","*","*","*"
"Newtown School District","=""0970011""","Weapons","*","*","*","*","*"
"Newtown School District","=""0970011""","Drugs, Alcohol, Tobacco",20,26,8,28,24
"Norfolk School District","=""0980011""","Violent Crimes Against Persons",0,0,0,"*",0
"Norfolk School District","=""0980011""","School Policy Violations",0,0,0,"*","*"
"Norfolk School District","=""0980011""","Sexually Related Behavior",0,0,0,0,0
"Norfolk School District","=""0980011""","Personally Threatening Behavior",0,0,0,"*","*"
"Norfolk School District","=""0980011""","Theft Related Behaviors",0,0,0,"*",0
"Norfolk School District","=""0980011""","Physical and Verbal Confrontation",0,0,0,0,"*"
"Norfolk School District","=""0980011""","Fighting and Battery",0,0,0,0,0
"Norfolk School District","=""0980011""","Property Damage",0,0,0,0,0
"Norfolk School District","=""0980011""","Weapons",0,0,0,0,0
"Norfolk School District","=""0980011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"North Branford School District","=""0990011""","Violent Crimes Against Persons","*","*","*",0,"*"
"North Branford School District","=""0990011""","School Policy Violations",240,392,235,250,157
"North Branford School District","=""0990011""","Sexually Related Behavior",0,"*","*",7,8
"North Branford School District","=""0990011""","Personally Threatening Behavior",22,31,23,19,21
"North Branford School District","=""0990011""","Theft Related Behaviors",9,"*",6,8,"*"
"North Branford School District","=""0990011""","Physical and Verbal Confrontation",45,30,22,15,22
"North Branford School District","=""0990011""","Fighting and Battery",26,23,"*",18,"*"
"North Branford School District","=""0990011""","Property Damage",0,"*","*","*",17
"North Branford School District","=""0990011""","Weapons","*",0,"*","*","*"
"North Branford School District","=""0990011""","Drugs, Alcohol, Tobacco",10,17,11,21,10
"North Canaan School District","=""1000011""","Violent Crimes Against Persons",0,"*",0,0,0
"North Canaan School District","=""1000011""","School Policy Violations","*","*","*","*",0
"North Canaan School District","=""1000011""","Sexually Related Behavior",0,"*",0,"*",0
"North Canaan School District","=""1000011""","Personally Threatening Behavior","*","*","*","*",0
"North Canaan School District","=""1000011""","Theft Related Behaviors",0,"*",0,"*",0
"North Canaan School District","=""1000011""","Physical and Verbal Confrontation","*",0,"*",21,0
"North Canaan School District","=""1000011""","Fighting and Battery",11,17,25,18,0
"North Canaan School District","=""1000011""","Property Damage",0,0,0,"*",0
"North Canaan School District","=""1000011""","Weapons",0,0,0,0,0
"North Canaan School District","=""1000011""","Drugs, Alcohol, Tobacco","*",0,"*","*",0
"North Haven School District","=""1010011""","Violent Crimes Against Persons",0,0,0,"*",0
"North Haven School District","=""1010011""","School Policy Violations",111,206,109,102,102
"North Haven School District","=""1010011""","Sexually Related Behavior",7,"*","*",0,"*"
"North Haven School District","=""1010011""","Personally Threatening Behavior",24,20,14,17,27
"North Haven School District","=""1010011""","Theft Related Behaviors","*",7,11,"*","*"
"North Haven School District","=""1010011""","Physical and Verbal Confrontation",19,28,24,28,20
